stimestamp,model_name,accuracy,precision_pneumothorax,recall_pneumothorax,f1_score_pneumothorax
2025-07-19 08:09:42.112127,pneumothorax_resnet50_finetuned.h5,0.8091334894613583,0.6234234234234234,0.3634453781512605,0.45919044459190445
2025-07-19 09:18:34.093103,pneumothorax_resnet50_finetuned.h5,0.8091334894613583,0.6234234234234234,0.3634453781512605,0.45919044459190445
2025-07-19 09:22:34.507129,pneumothorax_resnet50_finetuned.h5,0.8091334894613583,0.6234234234234234,0.3634453781512605,0.45919044459190445
2025-07-19 09:37:14.971958,pneumothorax_resnet50_finetuned.h5,0.8091334894613583,0.6234234234234234,0.3634453781512605,0.45919044459190445
2025-07-19 09:44:10.192208,pneumothorax_resnet50_finetuned.h5,0.8091334894613583,0.6234234234234234,0.3634453781512605,0.45919044459190445
